ngram	freq
iero	20409
mów^	20404
lazł	20382
ożna	20351
nawi	20348
żyje	20333
lera	20322
^wym	20322
swoi	20318
^lec	20312
łby^	20295
nied	20294
zbyt	20261
gada	20253
buję	20250
ybko	20229
ądzi	20223
rawa	20210
okol	20199
^czę	20198
idzę	20195
czyt	20142
wu^^	20135
razi	20134
iądz	20115
sto^	20113
tras	20113
^war	20112
ymaj	20100
wił^	20097
ugo^	20097
dwie	20093
łowa	20079
óra^	20066
^ani	20065
zaba	20050
eka^	20036
inna	20032
opak	20029
^mil	20023
^woj	20007
obre	19977
oba^	19975
awić	19967
możn	19966
zale	19964
byt^	19960
nieb	19949
ński	19915
akim	19902
^kra	19881
ęcie	19877
racy	19870
mkni	19868
jutr	19857
^rok	19856
włas	19849
^zag	19836
byli	19833
ową^	19822
kieś	19810
yle^	19806
iągn	19800
równ	19795
zabr	19773
iłaś	19769
abaw	19757
oweg	19753
bko^	19748
omóc	19746
siad	19742
noc^	19720
kiś^	19718
akiś	19715
bawi	19708
ięks	19689
ęć^^	19682
tępn	19657
eres	19637
^^di	19619
es^^	19606
tkic	19590
łym^	19589
^byl	19577
ększ	19555
zerw	19553
ada^	19553
tórz	19540
^skr	19513
^tru	19486
zymy	19461
możl	19459
ożli	19459
spod	19459
py^^	19436
obot	19434
brać	19426
^pre	19395
leci	19388
oty^	19370
liwe	19370
^jut	19357
^^bł	19354
wyci	19335
^zło	19333
^kap	19327
ześn	19315
tyle	19311
zka^	19303
isia	19300
acho	19263
pa^^	19240
rzew	19228
ańsk	19216
^^nu	19208
ądze	19205
wart	19195
jdę^	19195
domo	19190
^^fo	19188
szyc	19168
ówis	19161
zajm	19161
azie	19154
akby	19140
jakb	19140
^^sc	19135
edno	19124
żne^	19118
ykro	19100
jnie	19083
ciąż	19070
iemi	19052
nada	19024
oju^	19020
pomi	19000
robo	18998
ener	18988
słow	18979
erza	18969
^pas	18953
abra	18952
niep	18934
całe	18934
inut	18921
acz^	18918
^^ps	18917
uści	18912
awał	18906
^^zj	18900
cha^	18880
nowy	18874
tuje	18856
znam	18850
łaśc	18843
eni^	18824
czar	18822
^okr	18805
wiam	18803
ców^	18791
owal	18783
^nag	18762
wna^	18761
^^mł	18758
znik	18757
iczy	18736
ymy^	18694
szła	18691
egoś	18681
leni	18665
ówię	18664
^zby	18653
yny^	18648
^wci	18613
órzy	18611
^bog	18605
siaj	18599
kro^	18594
eciw	18588
dneg	18588
wcze	18583
apis	18579
^zde	18575
edł^	18573
udow	18559
ora^	18551
rudn	18547
staj	18532
piep	18531
enią	18527
acje	18514
anu^	18508
lata	18503
środ	18491
łego	18483
^^ul	18481
taje	18475
tóra	18467
kupi	18452
urwa	18450
ący^	18450
cięż	18445
owym	18422
^mło	18422
^^fr	18420
mę^^	18414
nowe	18410
niki	18394
źle^	18393
abie	18383
ator	18366
ecze	18364
rzeć	18362
źmy^	18353
^gór	18351
acuj	18350
tori	18330
zapr	18311
rano	18310
łość	18296
racu	18294
cowa	18278
^^tą	18269
źć^^	18267
^tą^	18263
arza	18263
będą	18255
iewi	18249
zroz	18247
rozw	18241
erow	18240
nki^	18223
^kaw	18210
uszc	18205
idź^	18197
rób^	18178
ieśc	18136
zasa	18131
posó	18120
lecz	18108
gle^	18103
iały	18099
ciem	18095
gł^^	18067
zki^	18066
aniu	18053
rego	18049
róbo	18032
nieś	18030
óbow	18018
de^^	18014
rozp	18008
szej	18004
olej	17996
ut^^	17991
zkę^	17984
anim	17980
wyko	17954
ymać	17951
młod	17941
ogoś	17907
kłam	17907
zcza	17901
serc	17899
ażne	17885
zasz	17880
tobi	17880
ecia	17870
pie^	17837
abym	17831
azy^	17814
^^au	17814
eszt	17810
^tę^	17791
zaj^	17770
lała	17767
waż^	17765
głby	17709
pies	17686
^zga	17660
adne	17658
dźmy	17652
orma	17647
byśm	17636
^^bó	17632
jdź^	17631
^zno	17629
ógłb	17628
ieję	17623
ziny	17610
cił^	17592
^dol	17591
^waż	17585
ato^	17559
^^dy	17555
niąd	17550
yły^	17529
oszu	17528
źcie	17521
ady^	17513
wnik	17505
łośc	17488
roku	17485
eźć^	17470
adan	17468
bieg	17459
erz^	17450
pode	17447
^^ge	17446
spój	17441
isko	17439
^^or	17439
skar	17437
łasn	17432
eta^	17425
czer	17423
wili	17390
zwią	17371
ub^^	17363
ór^^	17356
rugi	17346
yliś	17344
najw	17329
ójrz	17324
pójr	17324
icze	17312
^pła	17303
wspó	17283
dowo	17265
^wod	17248
^śro	17233
^pal	17232
yby^	17209
^fil	17200
eję^	17194
miel	17193
zyli	17188
łoży	17179
form	17179
rzyg	17178
oi^^	17088
ówić	17079
gran	17072
ojci	17046
utro	17045
mamo	17034
rym^	17027
głos	17002
król	16985
wane	16979
ól^^	16977
^^cu	16971
owo^	16960
sobą	16946
ził^	16928
rato	16926
dno^	16922
^zwy	16901
dyś^	16895
jemn	16893
łupi	16886
śliw	16883
mś^^	16877
^twa	16877
arz^	16877
nazw	16872
pańs	16867
ewie	16864
decy	16861
wiał	16859
nocy	16855
yje^	16853
puśc	16852
oda^	16850
dne^	16831
ejść	16831
pusz	16824
sł^^	16808
poda	16796
czej	16781
okto	16772
dokt	16771
eży^	16769
ika^	16760
szal	16741
zał^	16740
sem^	16730
adać	16719
dzic	16713
dza^	16711
^mię	16688
zczy	16670
lub^	16663
abił	16661
nku^	16660
ywać	16653
tato	16649
tasz	16640
dek^	16640
edyś	16638
^wej	16634
mord	16615
nauc	16614
miec	16609
^^am	16606
kier	16600
trud	16581
ógł^	16570
erdz	16566
rczy	16565
ądź^	16563
^wzi	16553
adny	16524
rzeg	16507
list	16497
brał	16487
^ukr	16468
zone	16467
^obo	16456
znać	16452
zyta	16452
zuję	16440
^brz	16437
^odc	16435
tor^	16421
owej	16418
nął^	16406
oważ	16404
ir^^	16392
howa	16370
pora	16365
oli^	16363
brat	16362
adal	16355
ram^	16320
lefo	16303
woic	16299
^his	16297
biec	16294
otra	16287
łu^^	16273
^mac	16258
aczn	16250
aucz	16246
ędą^	16227
^^śc	16225
^ści	16225
^ręk	16221
iłoś	16211
efon	16197
elef	16194
wcią	16153
^uro	16145
otyk	16138
stor	16135
taka	16127
niko	16124
cisz	16120
bron	16119
osił	16092
cem^	16061
łama	16039
rzę^	16037
oga^	16020
rt^^	15999
mowa	15995
edni	15991
^goś	15988
^dzw	15982
dobn	15972
maj^	15965
ałą^	15951
^pań	15948
rzwi	15946
^weź	15940
tara	15934
drzw	15926
ziłe	15914
^mis	15914
yn^^	15911
lki^	15891
ściw	15874
ogi^	15854
eszł	15838
ot^^	15835
port	15832
dokł	15828
sowa	15819
^gor	15813
dźci	15778
^^ub	15776
wypa	15775
darz	15773
spró	15763
zapa	15752
^zdr	15751
leży	15736
^^sm	15713
ceni	15699
ogą^	15692
aty^	15690
^kre	15678
ione	15661
jny^	15660
^dia	15658
^sio	15649
ałab	15637
kosz	15635
^^aż	15632
^zau	15622
^pis	15606
opro	15604
komp	15595
żę^^	15564
mocy	15560
dal^	15557
^aż^	15549
ziwn	15527
^nat	15512
zek^	15486
ócił	15482
adę^	15481
ota^	15465
inę^	15454
tkim	15450
^moc	15444
^lic	15435
chro	15431
leźć	15431
znow	15411
^ofi	15409
ziła	15407
ogra	15400
kam^	15391
leka	15384
omoś	15379
łopc	15374
^dał	15372
iwie	15355
odow	15345
^tyg	15344
sę^^	15342
ciół	15341
zgad	15339
dał^	15326
^obc	15326
^doś	15299
edne	15286
iost	15277
owu^	15273
iach	15267
były	15264
hist	15253
^odb	15250
^rów	15230
awę^	15208
^zdj	15180
^dup	15169
dają	15168
świę	15164
nowu	15156
sios	15147
hu^^	15124
żdy^	15119
^żar	15087
ynaj	15081
^^ek	15080
orem	15076
atwi	15073
cież	15069
rych	15061
owia	15047
pić^	15025
wodu	15017
mały	15003
ole^	14995
^ust	14983
sami	14979
szef	14969
tyka	14966
łbyś	14929
pszy	14916
wyba	14912
erwo	14907
ięć^	14906
^pół	14904
ówią	14903
nosi	14894
^zdo	14889
grze	14883
^bud	14880
ówni	14873
awaj	14862
koju	14847
chni	14845
rodk	14838
acza	14824
rzer	14822
ydaj	14815
ybac	14810
dem^	14798
^poś	14786
^wy^	14782
yści	14777
iąż^	14775
ieku	14763
bili	14758
zęśl	14734
ęśli	14734
^^kw	14731
^^^ź	14726
bądź	14719
os^^	14709
ywał	14696
cko^	14686
iwy^	14684
znał	14683
chu^	14677
^spe	14666
hron	14666
żczy	14665
ężcz	14665
ażde	14664
olni	14651
yzna	14646
nion	14646
oro^	14643
ejrz	14636
zeda	14635
mężc	14614
^pob	14609
ytan	14609
ajem	14601
icja	14593
zieś	14586
małe	14558
pada	14553
knij	14546
^suk	14544
całk	14539
aką^	14537
mina	14531
jści	14528
nna^	14523
dnyc	14505
^opo	14488
^^is	14483
^jeż	14483
^kła	14480
yśle	14480
wny^	14478
udni	14459
iły^	14414
różn	14405
^nal	14391
wisk	14388
eczo	14351
ciłe	14341
łaci	14331
^ład	14328
tali	14297
owyc	14296
sić^	14293
^dam	14287
łych	14286
film	14283
stal	14279
^kla	14277
ielu	14276
kach	14273
^sen	14261
zyci	14245
sama	14244
zało	14228
tygo	14218
jrz^	14202
pali	14195
siąc	14193
^cen	14191
omys	14179
^res	14145
usta	14144
ast^	14135
edze	14129
^^śp	14124
dsta	14123
ació	14118
^śpi	14115
gram	14102
walc	14087
piek	14078
maga	14075
lo^^	14071
rzał	14069
ojni	14064
rka^	14063
dom^	14051
ecko	14050
och^	14045
cies	14043
^^eg	14028
najm	14026
^^bą	14009
^cel	13992
^aut	13980
iszc	13962
omin	13947
ekać	13944
yjec	13934
^bli	13933
^cór	13932
mogą	13929
pisz	13924
f^^^	13909
^zes	13908
bliż	13905
bimy	13896
międ	13892
bre^	13891
razy	13884
chód	13883
hód^	13883
kojn	13866
imię	13865
panu	13859
łnie	13849
złam	13844
^^ut	13839
amia	13829
onił	13802
poza	13787
^róż	13780
wia^	13777
same	13767
^krz	13757
^gru	13755
^^wk	13753
wygr	13752
jszy	13751
^klu	13749
zako	13747
ałat	13735
wsta	13733
ysł^	13733
^^gw	13725
chor	13717
zans	13708
apie	13705
arów	13699
rzyd	13690
nak^	13683
żeli	13674
^ban	13664
dną^	13646
^sku	13634
ażaj	13633
^^at	13623
rawy	13623
rach	13621
nd^^	13616
^lis	13614
eżel	13605
oto^	13600
rał^	13598
astr	13596
zkod	13579
pać^	13574
zdro	13571
enta	13562
powr	13562
dów^	13558
osze	13552
łoby	13549
zdję	13536
nneg	13533
ew^^	13531
lnoś	13526
^byś	13523
ńcu^	13521
^bąd	13511
czkę	13506
ck^^	13497
jeże	13495
karz	13488
cent	13486
^osz	13486
^fra	13485
mian	13485
rzon	13484
nicy	13484
^for	13479
^rzu	13477
teśc	13475
maci	13466
^szp	13453
lowa	13449
skor	13449
zwi^	13440
abić	13437
arty	13433
padł	13417
acę^	13391
^zgo	13374
ócić	13368
atka	13365
sięc	13362
aczę	13361
żart	13354
odcz	13346
^zal	13342
aczą	13335
nił^	13315
^kor	13307
czyz	13306
^oko	13297
czą^	13292
ilę^	13262
zły^	13262
nume	13258
umer	13257
lacj	13239
sięg	13237
poje	13223
owę^	13210
rtwi	13209
mili	13197
^opi	13195
mnia	13190
tamt	13185
okaż	13182
jmuj	13179
^poż	13161
^zró	13159
^num	13157
sir^	13150
liby	13131
ęta^	13119
asie	13117
ciła	13108
najp	13104
ydzi	13099
^^mą	13098
amer	13095
ogli	13091
ejdź	13085
nniś	13076
oza^	13071
mama	13053
tw^^	13050
tkę^	13050
^sir	13044
ączy	13039
oczą	12985
jaką	12974
mogl	12974
obim	12967
iel^	12966
ksią	12959
ozwó	12958
onić	12958
żona	12952
ratu	12951
dka^	12947
ciwi	12942
^we^	12931
wilę	12929
opow	12916
zygo	12912
lony	12901
rej^	12893
psze	12885
zrób	12881
^nos	12879
ontr	12878
bija	12865
ekar	12859
zgod	12856
ubię	12853
złoś	12846
kowi	12834
broń	12828
azał	12811
erci	12809
dłem	12808
rogi	12803
zona	12799
śpie	12789
jca^	12788
adam	12781
iąza	12779
alon	12775
czyl	12768
istr	12761
lneg	12745
tku^	12738
rstw	12733
iwoś	12727
^zje	12725
korz	12724
rki^	12713
erzę	12705
wki^	12701
krad	12700
komu	12699
wyjś	12692
odbi	12678
alcz	12670
liwo	12670
enię	12654
nut^	12642
nne^	12621
ierc	12597
wycz	12585
tny^	12585
tecz	12556
enty	12554
cier	12537
wią^	12535
zwyc	12534
zwyk	12532
kośc	12524
szpi	12524
czna	12522
atyc	12522
^obe	12515
zarn	12514
urat	12501
edłe	12498
ster	12496
spie	12479
^bym	12478
gnie	12471
dent	12456
jsze	12453
ng^^	12452
wana	12447
^ist	12444
nięt	12435
zeli	12434
^hal	12423
żej^	12423
dość	12409
^cud	12400
iona	12381
rakt	12376
tańc	12376
^wpa	12356
czeń	12348
iąc^	12347
sztu	12328
inac	12313
iają	12312
cjal	12312
ońcu	12306
akuj	12275
tarz	12270
sty^	12266
^peł	12260
oświ	12254
ono^	12251
esią	12243
^tył	12234
^obs	12232
oną^	12230
lejn	12230
^opu	12229
ater	12226
roń^	12224
dny^	12222
kapi	12206
ala^	12205
diab	12200
encj	12199
pozo	12194
ebra	12182
nymi	12176
onę^	12162
iat^	12158
nios	12153
atak	12148
rocz	12144
wrot	12138
apro	12133
córk	12131
mist	12109
jrze	12108
reze	12104
zycz	12086
lkie	12083
^sch	12079
yki^	12078
jaln	12075
szaj	12075
żywa	12074
mery	12074
pi^^	12071
^wło	12071
życz	12071
bior	12071
ytał	12069
iągl	12067
yczy	12064
apit	12060
^^cy	12054
gośc	12050
zło^	12049
czuc	12033
dało	12026
księ	12023
^krw	12018
adek	12014
jaka	11998
tra^	11984
dnym	11975
czka	11970
ągle	11967
zimy	11966
djęc	11963
kawa	11960
^dwó	11958
atow	11955
^oto	11950
iężk	11949
^odk	11947
czki	11946
acił	11940
emni	11932
esie	11932
dałe	11925
boga	11922
órą^	11905
rzeż	11899
brak	11898
^^łó	11883
cet^	11877
ara^	11875
lą^^	11867
apła	11865
koro	11859
ugie	11855
iasz	11845
itam	11843
poty	11835
zapł	11835
alek	11833
wodz	11831
^zgi	11823
ruch	11815
zwól	11810
rowi	11808
estr	11807
łek^	11807
rder	11792
wstr	11787
^stu	11784
ajmy	11780
siąż	11780
ciak	11770
torz	11769
ory^	11769
ęła^	11755
zwie	11754
ochó	11752
ywam	11746
ajdz	11743
ygot	11739
yste	11737
^gen	11732
rami	11729
dnak	11729
brac	11715
arę^	11694
dała	11692
stni	11682
póki	11681
óki^	11674
osić	11672
kby^	11670
wzią	11666
marł	11663
spad	11663
znas	11660
padk	11659
tórą	11656
rok^	11655
^dor	11653
^^fu	11639
iwa^	11636
^jac	11635
eku^	11634
hy^^	11617
taw^	11608
itan	11590
zyny	11581
chy^	11578
órym	11574
zgin	11573
niła	11571
ieść	11569
zora	11561
knie	11561
cuje	11550
wysz	11545
podc	11541
^^ne	11535
kola	11534
^wyt	11532
złap	11531
he^^	11518
^szt	11516
orde	11506
otwo	11506
^^ag	11499
zną^	11496
raża	11495
^gów	11491
moic	11490
łada	11486
dzim	11481
jawi	11475
zyło	11472
lna^	11460
eź^^	11457
ciej	11456
zawi	11451
podr	11450
yjdz	11448
kamy	11444
trol	11443
omen	11438
auto	11436
zasi	11429
^^źl	11429
służ	11428
eraj	11423
trza	11413
ęty^	11408
dawn	11403
niśm	11402
ygra	11396
gówn	11391
przo	11389
ntów	11388
abyś	11381
ysię	11375
^ods	11366
óg^^	11364
yciu	11364
wają	11363
^kam	11340
rawo	11333
wyja	11331
atem	11330
^dan	11323
bę^^	11317
pano	11316
niłe	11311
zmar	11309
part	11300
akow	11298
ebym	11294
łodz	11289
drow	11279
odźm	11278
umia	11275
sług	11275
óreg	11273
nier	11243
ewne	11242
ogłe	11241
naty	11237
oczu	11227
bcie	11219
cyjn	11210
ńca^	11210
zaję	11207
edź^	11206
liwy	11188
^gad	11185
^^uz	11183
trak	11181
^biu	11180
info	11161
tach	11161
tery	11160
ałym	11151
więz	11142
skon	11141
yłaś	11138
ałki	11137
towy	11132
atki	11128
iki^	11121
neś^	11113
asad	11113
eneś	11113
ozos	11111
gadz	11110
rcza	11105
niam	11095
ntro	11095
seks	11089
ętas	11078
zkoł	11069
rezy	11063
^wez	11054
dnej	11052
nnym	11048
yka^	11038
^doc	11036
nfor	11034
sku^	11028
iedn	11024
szen	11024
yszy	11020
ywaj	11018
ste^	11016
oczn	11015
rce^	11014
knię	11006
racz	11002
^stw	11001
rzci	10982
sów^	10981
nnyc	10977
^ręc	10975
rzmi	10973
agra	10960
kasz	10960
mer^	10938
wypr	10924
^złe	10923
dzaj	10923
ikie	10922
iena	10919
me^^	10917
wiaj	10917
nał^	10916
zada	10911
tłum	10910
^ura	10910
kręc	10903
aszn	10901
pędz	10899
adow	10888
opat	10881
wyso	10874
uwag	10847
rałe	10836
idę^	10835
edny	10834
ięzi	10833
ysła	10830
olę^	10823
styc	10821
zela	10818
ojca	10808
spół	10801
rat^	10800
rawę	10794
łej^	10784
pows	10778
biur	10778
ecyd	10765
iska	10764
^dwi	10754
brzm	10753
esię	10749
^imp	10746
^^em	10744
ice^	10743
wczo	10738
enił	10735
nio^	10735
tni^	10729
nięd	10722
podn	10715
^idę	10712
^źle	10708
yjść	10674
zji^	10672
asto	10672
lczy	10670
^usł	10668
wojn	10667
poch	10657
ików	10654
^oba	10653
kraj	10652
^inf	10648
racę	10646
iekł	10645
owar	10644
elem	10641
zyjd	10636
popa	10635
tami	10635
iku^	10631
ienn	10626
poja	10626
pewi	10611
uć^^	10609
^^ow	10608
onow	10605
znis	10598
wko^	10595
ysok	10585
sadz	10583
duje	10578
^wyl	10578
weź^	10571
^spi	10568
więt	10566
^eks	10557
zysk	10555
urod	10552
nno^	10549
skrz	10548
poci	10545
rony	10544
mocn	10539
tne^	10527
ieta	10524
mała	10519
jmni	10515
ajmn	10515
swój	10514
ura^	10512
łopo	10512
wysł	10510
erem	10503
ytać	10502
zędz	10497
czuł	10494
^^oz	10490
kłop	10489
^swó	10488
rzyb	10486
^umr	10484
poga	10480
tana	10476
ialn	10473
erdo	10466
asy^	10457
ójdz	10454
jscu	10451
scu^	10451
spor	10450
acaj	10435
pole	10433
stop	10431
zamy	10430
wośc	10427
iezł	10426
wyjd	10425
rzyz	10410
wody	10408
^^gl	10402
lini	10402
^tor	10402
zynk	10399
oraj	10399
tano	10395
trwa	10381
ycza	10378
erce	10374
derz	10372
muje	10368
dusz	10365
krót	10365
^łat	10363
lega	10356
ury^	10352
ywan	10350
opot	10346
łapa	10346
ezna	10345
hała	10335
ąca^	10329
suje	10326
^baw	10326
ądas	10314
macz	10312
zmia	10309
akże	10306
zeko	10306
lion	10305
ital	10300
awo^	10300
zmy^	10298
zeds	10296
nial	10295
cisk	10293
akic	10289
używ	10289
zwal	10286
^pus	10283
kże^	10278
ieki	10274
^akt	10271
^kas	10268
wka^	10268
óryc	10267
scho	10267
ięcy	10264
^ego	10249
iety	10248
ero^	10238
ierp	10231
nagr	10224
^sił	10222
wybr	10214
rozk	10213
nież	10207
^muz	10207
jsca	10204
yk^^	10203
ęcy^	10197
ll^^	10196
czyc	10194
^pac	10193
ncie	10178
zter	10178
ąłem	10178
olno	10177
ycha	10172
erwa	10172
aca^	10165
odzą	10164
raln	10159
miar	10155
edzą	10153
aną^	10152
ajpi	10147
^sup	10144
nęła	10143
yną^	10141
^kło	10139
gam^	10129
cząt	10125
łkow	10125
tacj	10124
enaw	10122
alo^	10120
ekon	10114
kają	10114
eram	10103
itaj	10099
ter^	10098
^but	10096
wybi	10094
edną	10088
chcą	10080
czte	10074
^czt	10074
zagr	10072
akty	10070
żaj^	10068
ądzę	10067
uper	10062
leć^	10060
biał	10060
cych	10053
jąć^	10045
enem	10045
^met	10044
owst	10041
ukry	10038
supe	10033
poło	10033
upie	10025
dopi	10019
oglą	10014
^kan	10014
wało	10009
ład^	9998
dcza	9997
^^tł	9994
grał	9993
arto	9992
gani	9980
rdol	9980
otni	9978
^^ad	9977
^zbi	9966
^taj	9963
nali	9957
wól^	9952
rw^^	9948
ogad	9943
moc^	9940
jaśn	9938
azwi	9934
rali	9933
erac	9932
szta	9918
edłu	9912
halo	9909
dzon	9900
yjem	9886
^ogr	9885
ówno	9880
ętam	9879
onta	9878
jne^	9869
tkow	9868
awni	9866
uch^	9863
oru^	9851
nimi	9851
tkan	9851
isał	9850
siln	9846
tce^	9844
nuje	9833
^tys	9825
owód	9823
otów	9812
wem^	9811
ilio	9808
bion	9807
wyje	9806
^kro	9804
agen	9802
owit	9802
uder	9802
erw^	9802
ozwi	9795
kret	9789
fran	9775
^^th	9771
obil	9770
zina	9767
bada	9766
aga^	9765
mieś	9763
^age	9760
zowa	9757
^obu	9754
bią^	9747
ewną	9746
^ame	9744
wieś	9740
ślub	9735
jazd	9735
aju^	9732
nkę^	9731
^pap	9729
rku^	9721
szli	9721
szni	9720
anem	9719
pę^^	9717
karb	9707
^sil	9696
rci^	9690
gra^	9688
ozwa	9687
kowy	9682
rzu^	9680
tką^	9680
rała	9678
mani	9676
całą	9675
łkie	9671
licy	9669
ela^	9668
kluc	9666
mą^^	9664
ria^	9659
^ude	9658
oko^	9657
wion	9657
^wyw	9656
ica^	9655
awid	9653
aliz	9652
anę^	9650
lucz	9635
mowy	9630
ofia	9630
^tow	9629
syn^	9628
fie^	9624
zeńs	9621
yska	9616
anyc	9610
dcho	9606
dwóc	9601
wóch	9601
óch^	9597
eżdż	9596
puść	9591
znoś	9589
^zły	9583
pera	9581
okąd	9581
doką	9578
dym^	9577
dejd	9575
ścić	9570
jeżd	9568
poma	9567
^zma	9553
szer	9548
fon^	9544
wyra	9541
leko	9540
ycią	9537
iabł	9535
uszy	9535
cuję	9530
olar	9521
oły^	9519
atur	9518
mość	9514
owro	9514
ierć	9514
kali	9510
iata	9507
aję^	9504
imś^	9503
jack	9502
nikó	9501
^wch	9495
^chr	9494
zega	9490
zdob	9486
rć^^	9479
kocz	9478
^kli	9476
ęło^	9467
anic	9464
póln	9462
spól	9458
istn	9447
hcą^	9444
wina	9442
fiar	9442
^the	9437
niek	9434
wkę^	9432
pół^	9429
erć^	9420
bywa	9418
oszł	9418
^wył	9414
woła	9411
iami	9411
^odn	9411
wneg	9405
^tłu	9404
^ogó	9404
ibyś	9400
pię^	9400
iela	9398
orad	9395
eko^	9392
ceci	9386
lisk	9386
wpad	9384
gła^	9384
ulic	9384
amow	9378
^zwa	9369
ządz	9360
tawa	9358
^^un	9355
alen	9354
^ozn	9344
ęce^	9341
włos	9341
okon	9340
wymi	9339
ołąc	9334
czno	9332
^odr	9332
iwne	9331
ręce	9329
kimś	9324
grać	9322
otwi	9321
wodn	9319
odzę	9318
żony	9318
zybc	9306
ęzie	9297
podp	9296
ępny	9288
^śle	9284
^faj	9282
eszy	9279
ąco^	9277
żył^	9277
órej	9269
zmi^	9266
ogie	9258
dola	9256
iwko	9254
oper	9250
paki	9250
^wyś	9249
doty	9242
emat	9235
ybci	9235
ochr	9233
zapy	9230
niow	9230
blis	9229
ho^^	9228
wcho	9226
zpit	9225
spec	9224
^^zu	9223
łowy	9223
kazu	9217
ikog	9217
mowi	9212
oleg	9212
obni	9210
znan	9208
^dać	9203
res^	9191
posi	9187
^gar	9185
^nog	9174
^uli	9174
olon	9173
^bia	9171
tora	9168
^łóż	9166
zypa	9162
osła	9161
waży	9157
nta^	9156
^grz	9156
ktyw	9156
arci	9155
skoc	9154
^mag	9150
dr^^	9149
pływ	9146
kiwa	9142
esza	9138
adał	9138
apyt	9128
akto	9126
epro	9124
ajes	9121
jpie	9119
iekt	9106
oło^	9106
rek^	9102
wici	9100
nach	9099
kart	9095
wykł	9090
arte	9090
iom^	9081
the^	9078
olog	9072
rzam	9064
nani	9063
usły	9061
otę^	9060
zebo	9059
tysi	9057
zwis	9056
caj^	9055
ziom	9055
^usi	9054
stąp	9054
braz	9053
nikn	9051
zemy	9050
wnoś	9048
rty^	9045
ońca	9042
łać^	9040
jrza	9039
nałe	9036
^gwi	9036
bici	9029
onal	9028
^spę	9025
łami	9017
zdec	9013
wejś	9010
^usp	9009
kała	9007
resu	9004
ogól	9001
zin^	9001
spęd	8999
cili	8999
adzę	8996
niku	8996
onię	8993
hał^	8991
stol	8978
^dr^	8977
zkol	8972
per^	8968
dego	8961
yjaś	8959
jna^	8954
zinę	8953
kowe	8951
asem	8950
^^jo	8949
rote	8943
^jad	8937
bła^	8934
^nor	8932
zbie	8929
szne	8927
^śni	8926
^^śn	8926
^lin	8921
iemn	8921
enci	8913
ybie	8911
aźni	8910
^^wu	8907
pade	8901
dzam	8892
^^gi	8890
krwi	8889
ącyc	8888
orąc	8880
znów	8878
^gro	8869
azłe	8867
^pły	8863
ium^	8863
budz	8862
szto	8862
rabi	8859
iąć^	8855
najb	8854
ebow	8848
abła	8842
obro	8841
^znó	8836
^s^^	8836
^^s^	8836
edst	8833
uty^	8828
dząc	8824
rank	8823
^da^	8814
twór	8814
maln	8812
down	8810
pozy	8805
ymał	8803
emno	8785
zuć^	8784
^bab	8774
żdża	8765
^pij	8765
sca^	8765
połu	8765
ybra	8762
logi	8761
potw	8759
krew	8758
pann	8748
nera	8745
macj	8737
kałe	8735
iebe	8725
spom	8724
syst	8720
artu	8713
wspo	8712
^rób	8708
łóżk	8706
wari	8700
^uma	8696
obec	8692
pięć	8684
stud	8683
ack^	8681
owol	8677
roga	8675
umac	8675
damy	8672
ogło	8671
ares	8669
odwi	8660
czci	8658
oła^	8656
ugi^	8654
ns^^	8652
^chi	8644
ecja	8642
^rzą	8635
sens	8633
ągną	8632
^mod	8626
rii^	8625
takż	8625
ezen	8624
ytua	8621
mome	8620
ypom	8619
dzio	8615
bnie	8614
mrze	8610
ydow	8610
powt	8607
ątrz	8607
łka^	8605
^kry	8601
rca^	8600
ójdę	8599
zypo	8595
nątr	8594
umrz	8594
wnąt	8594
^odz	8588
koło	8588
^dra	8586
łów^	8582
tata	8579
adcz	8576
opra	8574
adł^	8574
ekam	8573
ręcz	8571
pecj	8559
ską^	8559
muzy	8559
lił^	8559
cale	8555
ybyś	8552
^mom	8548
iale	8547
tema	8545
^^wą	8542
nerw	8533
iedź	8531
enni	8526
ieca	8526
ynę^	8525
^^uś	8521
śl^^	8521
onym	8517
szyć	8512
park	8509
ebez	8506
zili	8504
^dec	8501
^pil	8493
uacj	8491
zakł	8486
ałoż	8482
mośc	8475
ańcz	8475
ocen	8474
wód^	8473
rmac	8473
ślad	8472
^osi	8471
abój	8465
poję	8461
łuma	8455
niac	8449
znym	8445
^^el	8445
^uni	8439
punk	8438
lnym	8434
^żyw	8431
ięty	8431
zneg	8424
mnoś	8422
iary	8419
ekie	8410
bawn	8408
złe^	8406
obch	8406
zku^	8404
tna^	8404
słod	8403
towe	8401
ądał	8400
dnio	8400
coko	8399
