ngram	freq
tfi	18
ic7	18
ouv	18
ssm	18
łbo	18
eyo	18
lsę	18
jpc	18
ówą	18
óds	18
uft	18
bsm	18
^b6	18
^ft	18
ićm	18
ząz	18
p1^	17
heu	17
s02	17
wub	17
zdc	17
z4^	17
^f4	17
an7	17
eez	17
l1s	17
^m5	17
^l1	17
nąw	17
dąk	17
ysh	17
lth	17
1su	17
azp	17
ubw	17
50^	17
dśm	17
^g8	17
źcu	17
02e	17
óju	17
peń	17
kef	17
g8^	17
kąż	17
n77	17
90^	17
kye	17
ims	17
ałg	17
sp1	17
r1^	17
ąbr	17
krn	17
kae	17
jp^	17
nąb	17
ueb	17
óbs	17
2o^	17
i01	17
źką	17
vag	16
opp	16
jn^	16
hwł	16
dr4	16
h2o	16
g0n	16
lui	16
tox	16
zco	16
ląk	16
foi	16
on1	16
1n1	16
ouw	16
200	16
uve	16
gy^	16
jło	16
xce	16
gt3	16
inp	16
^h1	16
żłó	16
32^	16
wwa	16
fae	16
łzą	16
śc^	16
łób	16
oel	16
oie	16
4g0	16
v10	16
dąć	16
ałz	16
prr	16
khe	16
ódą	16
yzk	16
rzi	16
rhe	16
hif	16
yac	16
llm	16
sud	16
r4g	16
exc	16
h1n	16
npo	16
tbe	16
io6	16
bbo	16
j7^	16
cła	16
ódr	16
ivo	16
ueg	16
02^	16
18^	16
arń	16
^ł1	16
łmó	16
cj7	16
chp	15
lds	15
mjr	15
psl	15
wtę	15
oeu	15
vv8	15
15^	15
s2^	15
b2^	15
v88	15
k13	15
jiv	15
b4^	15
^ff	15
rps	15
xha	15
óbó	15
011	15
cm3	15
rrą	15
ysj	15
87^	15
feś	15
zhu	15
ioe	15
m5^	15
rfą	15
dtł	15
hpo	15
uog	15
cir	15
wtu	15
icr	15
rpł	15
fte	15
^mj	15
m1^	15
wri	15
^vv	15
brr	15
jąw	15
uol	15
dsą	15
bi0	15
rho	15
2a^	15
suo	15
teb	15
jsó	15
gah	15
111	15
88^	15
hoy	15
d4^	15
uxh	15
^s2	15
ff0	15
vau	15
ruń	15
tav	15
f00	15
iwt	15
zp^	15
ępą	15
uez	15
m6^	14
ówż	14
jlż	14
cef	14
dws	14
m2g	14
n2^	14
ełc	14
lyc	14
ycr	14
r82	14
ftą	14
kys	14
sks	14
gw^	14
^t1	14
jso	14
rdw	14
wrą	14
peć	14
r8^	14
goz	14
izł	14
lwą	14
2gw	14
ibb	14
lżb	14
gpo	14
rlu	14
ękl	14
uef	14
drk	14
joy	14
sei	14
rmc	14
giz	14
198	14
fug	14
^d4	14
rżc	14
30^	14
rha	14
zdź	14
nue	14
ufc	14
eeg	14
pm^	14
ąbó	14
łch	14
żuż	14
^r8	14
urv	14
byż	14
344	13
89^	13
elw	13
40^	13
coł	13
ł1^	13
^b4	13
s33	13
bta	13
maa	13
piź	13
go2	13
rru	13
ocł	13
ąbo	13
^d1	13
ceó	13
os3	13
muu	13
phe	13
h2a	13
emt	13
rlą	13
^ł2	13
ązc	13
jeo	13
x3^	13
^v6	13
utł	13
^w1	13
dfi	13
mpó	13
334	13
nnu	13
sbę	13
kk^	13
bcó	13
dix	13
śkó	13
oum	13
ckb	13
ayg	13
bd^	13
ujs	13
aem	13
dłę	13
hiś	13
v6^	13
p3x	13
scj	13
yżr	13
iźd	13
xla	13
dgw	13
08^	13
3x^	13
igw	13
asw	13
hoń	13
pff	12
m16	12
pix	12
tpo	12
okm	12
mży	12
^x3	12
^cą	12
nr1	12
ekh	12
eoż	12
zyu	12
rąs	12
000	12
eyu	12
yów	12
mmą	12
2k^	12
sue	12
jfe	12
tóg	12
wk^	12
itz	12
x23	12
nżą	12
dśr	12
iżb	12
żi^	12
ylm	12
nct	12
bip	12
iąb	12
ndn	12
żcu	12
zee	12
neą	12
otp	12
cąż	12
ąśl	12
ncą	12
dól	12
żew	12
h2^	12
oek	12
loe	12
wga	12
abz	12
mef	12
irw	12
vox	12
vir	12
unw	12
14^	12
rćf	12
07^	12
kól	12
żog	12
ttr	12
cca	12
cug	12
ysb	12
kwą	12
cch	12
^b5	12
lgó	12
kló	12
ćfi	12
scm	12
^ui	12
źcę	12
zue	12
ix2	12
yzó	12
okk	12
n19	12
łżą	12
aya	12
oer	12
żyp	12
dpl	12
psą	11
żyź	11
^k1	11
ifk	11
ebm	11
^s5	11
łpl	11
iuł	11
elz	11
ak4	11
bąs	11
p90	11
^d5	11
bzę	11
kah	11
k3^	11
ltą	11
03^	11
ejb	11
fou	11
ch0	11
ixi	11
yid	11
yńk	11
jbn	11
óta	11
smó	11
wse	11
2p^	11
y23	11
cs^	11
ćmę	11
lav	11
moe	11
huć	11
sv1	11
h0^	11
ffó	11
ak3	11
e10	11
toć	11
śko	11
14c	11
^b7	11
k47	11
zcu	11
mąć	11
myr	11
yeg	11
oaf	11
lou	11
^p9	11
mmi	11
p2p	11
a99	11
tss	11
cwy	11
dik	11
kii	11
tló	11
^pm	11
mlo	11
tso	11
aoj	11
lze	11
4ch	11
rlę	10
ącó	10
ec1	10
mb3	10
2e1	10
78^	10
ęzn	10
yrą	10
cii	10
rmm	10
jge	10
w3^	10
f16	10
on6	10
^g9	10
gmą	10
lmę	10
auś	10
^k9	10
n66	10
ąsc	10
bm^	10
yźc	10
ukk	10
500	10
cwi	10
mcu	10
^n2	10
ąpn	10
ocr	10
vip	10
luż	10
r87	10
b3r	10
kkę	10
m20	10
yfą	10
khó	10
dfa	10
eyb	10
e01	10
k9^	10
^f3	10
fuń	10
g5^	10
hęd	10
jw3	10
3rs	10
t2^	10
auj	10
s9^	10
b5^	10
oji	10
oes	10
ódo	10
e02	10
g9^	10
aet	10
^g7	10
łdą	10
rey	10
xac	10
e91	10
f3^	10
poa	10
zrą	10
t9^	10
y2k	10
lgu	10
żoj	10
łtw	10
tzk	10
vus	10
w12	10
4bd	10
żdo	10
^y2	10
agt	10
^ct	10
wl^	10
jgę	10
ovu	10
azr	10
gti	10
14b	10
tbi	10
dev	10
eyh	10
007	9
ckd	9
r3l	9
jbą	9
hij	9
rr3	9
^v2	9
eic	9
^e4	9
yok	9
ap4	9
3ll	9
lz4	9
db^	9
wuł	9
e08	9
yft	9
^t6	9
łgę	9
alś	9
4rr	9
ivr	9
ba9	9
biń	9
bup	9
guź	9
rax	9
akd	9
iwg	9
c7^	9
dkw	9
^bź	9
iof	9
vil	9
fy2	9
żcą	9
kdo	9
982	9
sb^	9
owm	9
233	9
wps	9
ik1	9
ńsi	9
syś	9
kwu	9
vea	9
x2^	9
fiś	9
bźd	9
332	9
tiq	9
ręs	9
2e0	9
jtl	9
asb	9
g20	9
^c7	9
uiś	9
vre	9
oaś	9
anh	9
hłb	9
mwi	9
śp^	9
tza	9
p47	9
iqu	9
leq	9
kda	9
umw	9
jiu	9
tze	9
jnó	9
lżę	9
f4r	9
ftu	9
85^	9
żbó	9
grd	9
yug	9
vad	9
guf	8
ułł	8
syz	8
d3^	8
^w6	8
w6n	8
^tx	8
óbż	8
użl	8
sry	8
^z4	8
bbu	8
1pl	8
ągr	8
lló	8
s50	8
ksb	8
ódp	8
vh1	8
ęćk	8
ttę	8
6n^	8
ggy	8
ójó	8
ęsó	8
r4^	8
bzz	8
b3^	8
osj	8
rsb	8
ksż	8
ubm	8
łgą	8
wue	8
bć^	8
trl	8
zl^	8
hlę	8
ąbu	8
tdo	8
tsc	8
toe	8
tv2	8
ov^	8
gt2	8
878	8
zzz	8
i21	8
sv2	8
ćmą	8
e2^	8
lpó	8
17^	8
jw^	8
pl^	8
oćs	8
ds9	8
hłę	8
wży	8
h1^	8
sov	8
49^	8
ki2	8
120	8
s5^	8
91p	8
wł^	8
wiź	8
ogy	8
iin	8
dsó	8
sżo	8
xt^	8
lót	8
ke9	8
71^	8
ntd	8
ązi	8
22^	8
laź	8
rlp	8
eoń	8
gęg	8
hoo	8
^b3	8
^e2	8
sój	8
irh	8
zzm	8
d1^	8
łpc	8
^vh	8
ełg	8
txt	8
dex	8
tłó	8
oiś	8
abć	8
śbo	8
giś	8
wmo	8
e12	8
slę	8
r83	8
dj^	8
gr7	8
uig	7
f15	7
htr	7
t4^	7
łbu	7
geń	7
ągę	7
ezó	7
05e	7
b7^	7
r6^	7
tiv	7
gdó	7
łyp	7
ućk	7
glg	7
ck9	7
wsl	7
e4^	7
ciż	7
kgb	7
^ip	7
i89	7
żbn	7
ptk	7
cry	7
buh	7
eżm	7
esę	7
06^	7
etz	7
żoi	7
lyo	7
yoń	7
^l4	7
gb2	7
łpł	7
pfu	7
o00	7
sg1	7
^e0	7
s05	7
ycc	7
s06	7
v4^	7
^r6	7
jry	7
lmą	7
8er	7
l4^	7
tzs	7
09^	7
st9	7
^f5	7
nub	7
^tg	7
^l0	7
żud	7
31^	7
^eq	7
d5^	7
y8e	7
wuż	7
cy8	7
blm	7
ar1	7
icm	7
jtę	7
pęs	7
a1^	7
e09	7
2x^	7
hug	7
b6^	7
anw	7
^t4	7
b21	7
^d0	7
^j3	7
u18	7
lżo	7
ro0	7
rdr	7
wai	7
^b8	7
k1^	7
ceł	7
dty	7
c1^	7
dzż	7
ka1	7
u3^	7
męś	7
eem	7
wdu	7
lg2	7
^sg	7
ug9	7
134	7
m25	7
tłb	7
lw^	7
^g5	7
nys	7
g99	7
^u3	7
siv	7
ópe	7
yri	7
nd4	7
awż	7
usr	7
ju1	7
^lh	7
zsc	7
ppę	7
vec	7
p2x	7
65^	7
ssw	7
b23	7
k9p	7
j3^	7
^r4	7
bi8	7
css	7
g7^	7
ilz	6
łdk	6
bkl	6
ełń	6
lwu	6
iaf	6
ofk	6
82e	6
2ee	6
łźn	6
iv^	6
kyn	6
pgr	6
^q3	6
^l3	6
a83	6
gov	6
upg	6
amż	6
xam	6
frą	6
a12	6
ntm	6
^dc	6
isf	6
uló	6
e23	6
enż	6
kyl	6
złs	6
t40	6
ldó	6
węk	6
^fp	6
3e1	6
rćc	6
alv	6
wsó	6
dmc	6
iwh	6
łsł	6
087	6
joń	6
mc3	6
hov	6
t62	6
beć	6
ęz^	6
^p5	6
iud	6
boę	6
mab	6
er4	6
^f2	6
irb	6
621	6
e82	6
211	6
pss	6
jża	6
4u2	6
łń^	6
póz	6
see	6
ąbą	6
52^	6
wwo	6
le2	6
tey	6
rct	6
roq	6
r4u	6
^n3	6
wmg	6
weż	6
72^	6
dye	6
n08	6
fp^	6
^t7	6
slą	6
at7	6
aia	6
yls	6
oqu	6
lsą	6
lzn	6
r3^	6
iąp	6
iwm	6
zoj	6
d7^	6
mp4	6
yrr	6
sn0	6
orś	6
oę^	6
l2^	6
łła	6
ee8	6
ffo	6
żma	6
600	6
ncb	6
pśc	6
q3^	6
bwe	6
26^	6
nay	6
łbr	6
jpą	6
eźż	6
ełź	6
gt4	6
epś	6
s1^	6
c30	6
^f6	6
cbu	6
rśw	6
bl^	6
lln	6
f6^	6
yea	6
ba8	6
eyr	6
e03	6
nae	6
86^	6
km2	5
3k^	5
k88	5
gci	5
^e6	5
cpa	5
z1^	5
uą^	5
do3	5
vum	5
zżó	5
ucó	5
dtu	5
cly	5
wgi	5
łoz	5
032	5
^rs	5
ójf	5
tfa	5
gió	5
dbł	5
921	5
rux	5
trp	5
g13	5
^dk	5
bc2	5
ojt	5
113	5
d9^	5
seo	5
duó	5
lh2	5
łwo	5
t12	5
jwe	5
czp	5
oti	5
d47	5
dnu	5
moa	5
bmi	5
źbo	5
v3^	5
yjż	5
dęł	5
tsa	5
t16	5
c3p	5
ffu	5
e07	5
tyo	5
yn3	5
m40	5
216	5
yeo	5
001	5
nyt	5
fad	5
^c8	5
c24	5
dae	5
buo	5
sif	5
jul	5
^kk	5
n3k	5
76^	5
nzę	5
ćże	5
3po	5
rvu	5
o30	5
uws	5
yfc	5
g3^	5
uów	5
ażó	5
vot	5
zuz	5
nts	5
vac	5
ośż	5
weś	5
av4	5
xle	5
ucp	5
s18	5
rs5	5
ek8	5
^d9	5
5e1	5
thl	5
^gx	5
sn1	5
lox	5
n3^	5
ł2^	5
aew	5
żcę	5
rśn	5
egc	5
uey	5
ayó	5
mlą	5
tuą	5
e6^	5
ouś	5
egw	5
huf	5
hoż	5
^g3	5
szb	5
c8^	5
śże	5
ójg	5
f5^	5
97^	5
zpó	5
dy8	5
ycw	5
źwą	5
óź^	5
^nd	5
usw	5
h3^	5
jłą	5
sda	5
x11	5
usl	5
p2^	5
hr^	5
ek9	5
dkg	5
bbc	5
ets	5
b65	5
^bb	5
lyd	5
96^	5
lve	5
k92	5
gid	5
ytf	5
y85	5
ayl	5
meu	5
xie	5
166	5
z3^	5
gx1	5
esd	5
rsl	5
883	5
gh3	5
ts6	4
beń	4
ke0	4
eoi	4
nsd	4
wof	4
iph	4
rrt	4
rfó	4
cz3	4
ćmo	4
nyg	4
h7^	4
óto	4
użr	4
e06	4
stż	4
fuł	4
rcc	4
d23	4
ksd	4
^xr	4
e7^	4
^yd	4
eec	4
żeł	4
ml6	4
euś	4
f4^	4
54^	4
55^	4
102	4
fko	4
phu	4
ioi	4
vej	4
4u^	4
igt	4
29^	4
yę^	4
t70	4
48^	4
l01	4
yuw	4
ucl	4
y19	4
gho	4
e0^	4
60^	4
45^	4
0kt	4
xlu	4
uap	4
aćw	4
lx^	4
ahs	4
ymł	4
ocm	4
q4^	4
ojf	4
aeq	4
epm	4
^oź	4
kht	4
dnl	4
sa4	4
sog	4
abm	4
548	4
770	4
187	4
yoc	4
kią	4
c6^	4
l66	4
81^	4
ćnu	4
gpl	4
481	4
hts	4
nzi	4
jz^	4
ńże	4
kfu	4
^m7	4
yon	4
^l5	4
b13	4
nme	4
jłę	4
awt	4
^e7	4
^c6	4
t72	4
jke	4
hlą	4
izó	4
mkw	4
0m^	4
lóż	4
sdu	4
f43	4
d15	4
żwą	4
evi	4
wdm	4
ts^	4
ivą	4
^u4	4
żże	4
etb	4
ol4	4
ek2	4
ahą	4
nkf	4
nl6	4
hue	4
iśt	4
n8^	4
uip	4
ywt	4
łćm	4
t77	4
óżż	4
icn	4
e20	4
pn1	4
d54	4
2re	4
dpe	4
p12	4
b71	4
an1	4
fog	4
twr	4
aip	4
wwł	4
^xc	4
ahn	4
dęć	4
m7^	4
ł25	4
nuf	4
82r	4
^v7	4
an8	4
sdi	4
ątl	4
żły	4
łdó	4
b60	4
e11	4
pho	4
l4u	4
tyh	4
uań	4
cd2	4
80^	4
lżą	4
^lx	4
^rr	4
^l2	4
xr3	4
^t3	4
byf	4
l6^	4
5s^	4
owp	4
jfn	4
oźr	4
b52	4
na2	4
ppł	4
^q4	4
j1^	4
g1^	4
in8	4
9pl	4
a49	4
453	4
06e	4
u4^	4
emł	4
ewp	4
you	4
^hp	4
bza	4
arh	4
cj1	4
v70	4
d0k	4
sde	4
nvi	4
bto	4
onm	4
pąs	4
jwę	4
s6^	4
^h4	4
env	4
h4^	4
ayę	4
ddó	4
a29	4
mc2	4
l5^	4
cnę	4
kca	4
ł20	4
hse	4
zóz	4
lęl	4
b82	4
eyó	4
150	4
pr^	4
asd	4
p5s	4
n89	4
jru	4
tże	4
ckc	4
^p1	4
gdu	4
rćn	4
yhi	4
tpc	4
ąśm	4
ayo	4
ówo	4
x4^	3
k12	3
ąpą	3
gpa	3
hl^	3
42^	3
ex3	3
397	3
c2o	3
emf	3
ynw	3
^f8	3
c12	3
sae	3
3a^	3
ndb	3
^nc	3
^w2	3
34g	3
217	3
ssp	3
ąśc	3
shb	3
xpe	3
szż	3
n18	3
kmu	3
r25	3
^t9	3
ilś	3
^x4	3
m9^	3
182	3
shc	3
k23	3
i34	3
a2^	3
984	3
hch	3
63^	3
mei	3
e15	3
et5	3
żit	3
eoś	3
unp	3
akm	3
sf^	3
m1a	3
mc5	3
v7^	3
o87	3
żlu	3
iya	3
ójż	3
ia1	3
l38	3
rve	3
r2d	3
239	3
tzi	3
250	3
ywm	3
daś	3
hn3	3
137	3
imć	3
włu	3
ke1	3
on3	3
kpk	3
7w^	3
2sl	3
z2^	3
d0^	3
84^	3
475	3
cd1	3
ftk	3
2b^	3
oyó	3
2su	3
^s7	3
ł10	3
żme	3
^hn	3
bzó	3
p3a	3
10c	3
cuł	3
fcu	3
ivę	3
wżd	3
ek7	3
lfk	3
l3^	3
38^	3
boć	3
vat	3
^u9	3
75^	3
sl^	3
iwł	3
elv	3
łćc	3
ohr	3
ev2	3
rz2	3
cuu	3
żle	3
er1	3
śr^	3
ifl	3
199	3
ppm	3
ouj	3
rgl	3
s63	3
c17	3
jbł	3
nwą	3
erh	3
nn2	3
nb^	3
ldb	3
lśń	3
100	3
da2	3
aij	3
oą^	3
łżę	3
ccz	3
mć^	3
ępę	3
^n1	3
w2^	3
^m9	3
^hl	3
aas	3
ss1	3
th8	3
^bd	3
o98	3
gmo	3
or4	3
rhi	3
n24	3
md7	3
ahę	3
pk^	3
^d7	3
iji	3
jho	3
n2s	3
yiś	3
ko9	3
npl	3
9pi	3
347	3
fnu	3
39^	3
0ck	3
nc2	3
lz1	3
lz3	3
tv7	3
atz	3
ued	3
37i	3
w11	3
g7w	3
cd4	3
k76	3
ivy	3
t6^	3
nnk	3
f11	3
ajh	3
l03	3
lz2	3
oyf	3
cuć	3
2d2	3
ro8	3
^xk	3
^nb	3
vym	3
^s6	3
smk	3
b2b	3
cań	3
ved	3
aaf	3
whe	3
t50	3
n39	3
4g5	3
v25	3
98^	3
ddu	3
ki3	3
sip	3
ęźc	3
u96	3
aec	3
b15	3
m42	3
^oń	3
xk1	3
n34	3
b8^	3
pn2	3
1a1	3
sev	3
dks	3
eżó	3
n31	3
7iu	3
iv3	3
śćż	3
f8^	3
z21	3
h82	3
82s	3
999	3
lfu	3
dżm	3
miy	3
wt^	3
ejw	3
501	3
^ue	3
hys	3
s7^	3
boą	3
sz0	2
ikf	2
yhe	2
23a	2
uź^	2
mdp	2
tpr	2
óją	2
y31	2
cf^	2
łnu	2
rh2	2
bp5	2
k17	2
tee	2
dvd	2
l55	2
ioć	2
3ae	2
f90	2
61^	2
ek6	2
204	2
żor	2
0k^	2
^g4	2
43^	2
op3	2
649	2
h92	2
53^	2
ćku	2
v8s	2
263	2
kea	2
316	2
stp	2
050	2
pt0	2
mf4	2
gwy	2
4n^	2
f18	2
xe^	2
cłe	2
h49	2
inq	2
enl	2
278	2
961	2
^c0	2
r7^	2
^tó	2
e49	2
^z0	2
hró	2
u5^	2
35^	2
190	2
l96	2
hm0	2
^cf	2
ł50	2
^h7	2
a69	2
n4^	2
g4^	2
n43	2
ząź	2
^t2	2
orh	2
n1a	2
ż1^	2
hló	2
cwą	2
071	2
6e1	2
p4c	2
6e2	2
570	2
er8	2
nn4	2
^u5	2
s12	2
ga6	2
crą	2
imc	2
unh	2
^p6	2
ćki	2
v24	2
ugw	2
911	2
ęśm	2
^g0	2
w45	2
neń	2
t10	2
^żb	2
żub	2
124	2
hsk	2
d32	2
pey	2
sm4	2
3lt	2
ngk	2
em3	2
ssz	2
l4d	2
ag1	2
667	2
^g2	2
cn^	2
łli	2
q7^	2
ar2	2
775	2
69^	2
t0k	2
ęźb	2
38h	2
c45	2
f50	2
240	2
z3y	2
łle	2
z03	2
upd	2
ie9	2
gz^	2
łul	2
q9^	2
s08	2
clę	2
0st	2
gs9	2
nr3	2
ll4	2
4an	2
a31	2
onż	2
m48	2
980	2
użd	2
ga3	2
aig	2
qd3	2
j2u	2
4yo	2
cnb	2
lsb	2
kaa	2
bzą	2
exe	2
łzl	2
f20	2
91^	2
ncw	2
yłż	2
ipr	2
nah	2
^i4	2
f4f	2
cg^	2
e21	2
086	2
joe	2
źbl	2
v1o	2
a22	2
ymg	2
o1^	2
s57	2
cy1	2
j44	2
277	2
dcn	2
^cg	2
th7	2
atb	2
ibd	2
q1^	2
ićk	2
kme	2
rżm	2
n15	2
voy	2
^mf	2
db5	2
m66	2
sr4	2
8s^	2
or2	2
tyu	2
o6^	2
785	2
btł	2
^rl	2
m13	2
kr3	2
rt2	2
o19	2
ek5	2
ryi	2
lh4	2
aq^	2
t22	2
^gy	2
^v4	2
en0	2
eia	2
cyż	2
gh0	2
^b9	2
eig	2
q86	2
s3l	2
^x9	2
yrg	2
lgł	2
ppą	2
p30	2
dps	2
sib	2
użm	2
łkw	2
ąćc	2
n02	2
oźm	2
fsa	2
ka9	2
r76	2
37^	2
rłs	2
dłs	2
^q1	2
127	2
se2	2
xsr	2
no2	2
530	2
m60	2
ct1	2
gyr	2
b6b	2
gl4	2
n12	2
e16	2
r3i	2
r80	2
67^	2
b9^	2
k66	2
m35	2
rck	2
^qd	2
m33	2
h0s	2
nr2	2
ht6	2
p6^	2
1e2	2
337	2
rms	2
ulf	2
kdż	2
up4	2
ąbm	2
p2s	2
bśm	2
śca	2
v5^	2
ghę	2
dp2	2
430	2
431	2
yśr	2
jcn	2
yeu	2
h20	2
f22	2
4f^	2
x30	2
350	2
r77	2
y10	2
r64	2
ty1	2
ryo	2
ętc	2
nbu	2
khm	2
m19	2
^l9	2
z3n	2
żła	2
r48	2
nb4	2
m24	2
lfs	2
c0m	2
445	2
mq9	2
2s^	2
coi	2
buń	2
ith	2
r85	2
bzo	2
jzł	2
a2k	2
l65	2
3s^	2
uam	2
mre	2
k21	2
c26	2
3i^	2
y1^	2
m10	2
en1	2
2u4	2
z0n	2
an2	2
il2	2
g18	2
^f7	2
łło	2
cps	2
0r^	2
wih	2
r71	2
b14	2
133	2
ąźć	2
b26	2
uż1	2
nla	2
191	2
bze	2
m6r	2
źbe	2
jgw	2
la2	2
bju	2
xyl	2
cdn	2
nho	2
p3s	2
kek	2
dc2	2
m57	2
m05	2
ny1	2
d40	2
vd5	2
c00	2
560	2
608	2
ge7	2
t75	2
at0	2
^e1	2
ek0	2
fa2	2
^z1	2
cjó	2
538	2
jcw	2
gbi	2
lpę	2
h21	2
p56	2
450	2
z6^	2
eśr	2
x9^	2
27^	2
źko	2
aźż	2
r23	2
er6	2
fm1	2
tij	2
eff	2
de1	2
ufó	2
ts1	2
nq8	2
mgr	2
rt6	2
y53	2
r89	2
403	2
n0^	2
kić	2
^w4	2
f7^	2
c22	2
d10	2
3ni	2
^ł5	2
enw	2
l90	2
żlo	2
1o6	2
doa	2
754	2
6bn	2
zn4	2
juw	2
k20	2
759	2
ęźm	2
l44	2
^tm	2
^n0	2
f2^	2
4di	2
l4y	2
^f9	2
^c9	2
wąz	2
c90	2
łęź	2
ynb	2
ln2	2
m4n	2
łb^	2
ej4	2
ny3	2
yut	2
sp4	2
bde	2
abp	2
t0r	2
dn^	2
rdf	2
u45	2
dy1	2
73^	2
r72	2
^xs	2
^oe	2
uon	2
łof	2
arv	2
mm4	2
stf	2
ójp	2
pc2	2
ldą	2
8h4	2
p4a	2
^kb	2
^v3	2
12a	2
mół	2
yźm	2
d45	2
652	2
il7	2
ypm	2
yom	2
i4^	2
bha	2
05^	2
^z6	2
sl5	2
ćco	2
^r7	2
cwo	2
śló	2
p35	2
326	2
uy2	2
rnw	2
m26	2
vob	2
dwą	2
wóż	2
sew	2
ch4	2
eth	2
kb^	2
c96	2
59^	2
p43	2
^cp	2
635	2
d12	2
c60	2
e04	2
óćż	2
12e	2
4c^	2
l7^	2
aj2	2
lza	2
0n3	2
pda	2
ns3	2
in1	2
^óc	2
400	2
oćm	2
peo	2
dl4	2
ańż	2
^eś	2
t60	2
^q7	2
dut	2
^z3	2
h27	2
kfo	2
ec0	2
guy	2
di0	2
^g1	2
k0^	2
uvl	2
d50	2
h40	2
ółą	2
mps	2
1aq	2
al9	2
onq	2
czh	2
wnl	2
^u6	2
do1	2
zun	2
^dv	2
3y^	2
k18	2
vla	2
b27	2
miż	2
rpę	2
rl6	2
973	2
432	2
455	2
900	2
k5^	2
e78	2
uhó	2
m14	2
nuę	2
92^	2
57^	2
ugs	2
gez	2
skd	2
ch2	2
urh	2
av5	2
c18	2
syh	2
gif	2
xc6	2
wgo	2
yti	2
uńż	2
354	2
212	2
r86	2
xc9	2
e05	2
th9	2
r4d	2
6r^	2
t65	2
ss5	2
4d^	2
ht7	2
^o1	2
497	2
gko	2
33^	2
5e0	2
2o2	2
^fy	2
od3	2
^mq	2
e19	2
mlę	2
bsb	2
biź	2
tlc	2
kke	2
^gs	2
fy5	2
h45	2
c13	2
g08	2
